date,village_id,pH,turbidity_NTU,TDS_mg_L,temperature_C,diarrhea_cases,fever_cases,outbreak_label
2022-08-03,V003,6.98,4.62,311.7,28.1,3,5,0
2022-08-04,V001,7.59,4.71,395.3,31.3,1,3,0
2022-08-04,V002,7.17,4.17,318.8,27.3,2,3,0
2022-08-04,V003,7.38,3.27,367.0,26.1,6,9,0
2022-08-05,V001,7.17,4.42,360.3,28.8,2,2,0
2022-08-05,V002,7.2,4.39,286.8,28.9,3,9,0
2022-08-05,V003,6.92,4.84,337.8,25.8,2,7,0
2022-08-06,V001,7.33,3.35,211.0,28.8,5,4,0
2022-08-06,V002,7.52,5.61,313.6,30.1,4,7,1
2022-08-06,V003,7.05,6.4,409.1,25.5,2,5,0
2022-08-07,V001,6.84,4.77,310.6,26.9,4,11,0
2022-08-07,V002,7.4,3.75,374.0,30.8,4,4,0
2022-08-07,V003,7.23,3.81,387.1,26.4,6,6,0
2022-08-08,V001,7.18,5.04,407.7,26.9,8,11,1
2022-08-08,V002,6.81,4.77,353.7,28.6,3,4,0
2022-08-08,V003,7.11,3.85,306.3,26.4,2,3,0
2022-08-09,V001,7.08,5.49,339.7,27.6,4,4,0
2022-08-09,V002,7.18,4.54,374.8,23.4,2,6,0
2022-08-09,V003,7.17,5.18,388.3,25.7,2,5,0
2022-08-10,V001,6.9,6.32,333.2,28.1,7,11,1
2022-08-10,V002,7.49,4.18,342.6,26.8,4,12,0
2022-08-10,V003,7.4,5.9,390.7,26.4,5,5,1
2022-08-11,V001,6.99,5.07,288.1,28.8,8,4,1
2022-08-11,V002,7.26,4.65,345.5,27.0,2,1,0
2022-08-11,V003,7.15,4.79,328.4,27.5,2,7,0
2022-08-12,V001,7.3,4.04,300.5,27.9,4,8,0
2022-08-12,V002,7.06,4.88,304.9,26.3,3,7,0
2022-08-12,V003,7.14,3.2,277.5,29.6,2,6,0
2022-08-13,V001,7.22,3.25,472.1,26.2,0,3,0
2022-08-13,V002,6.99,4.35,360.2,28.6,2,2,0
2022-08-13,V003,7.36,5.13,413.7,31.7,2,12,1
2022-08-14,V001,7.32,3.75,385.3,24.7,5,5,0
2022-08-14,V002,7.0,5.74,337.8,28.6,4,4,0
2022-08-14,V003,7.16,5.44,381.2,28.3,6,7,1
2022-08-15,V001,6.79,3.7,308.0,28.6,3,8,0
2022-08-15,V002,7.58,4.52,366.7,28.6,2,11,0
2022-08-15,V003,7.1,4.33,362.4,25.6,4,6,0
2022-08-16,V001,7.1,3.58,425.6,28.8,3,7,0
2022-08-16,V002,7.5,4.55,419.5,26.6,3,4,0
2022-08-16,V003,7.28,4.14,316.3,27.5,5,4,0
2022-08-17,V001,6.9,4.95,381.3,28.4,5,7,0
2022-08-17,V002,7.09,4.26,310.8,30.4,6,9,0
2022-08-17,V003,7.23,4.88,278.0,28.2,4,4,0
2022-08-18,V001,7.33,4.6,364.2,27.7,8,5,0
2022-08-18,V002,6.95,5.23,308.7,25.7,3,8,1
2022-08-18,V003,6.86,4.77,329.4,28.2,5,4,0
2022-08-19,V001,7.44,4.36,328.1,28.7,3,7,0
2022-08-19,V002,7.2,6.05,302.3,28.9,4,3,0
2022-08-19,V003,7.08,4.98,337.7,26.0,2,2,0
2022-08-20,V001,7.03,4.22,239.8,28.5,4,8,0
2022-08-20,V002,7.32,3.82,345.7,26.4,5,6,0
2022-08-20,V003,7.13,5.56,364.1,26.8,6,8,1
2022-08-21,V001,7.2,3.81,334.3,24.7,6,6,0
2022-08-21,V002,7.4,2.83,304.9,32.6,5,5,0
2022-08-21,V003,7.03,3.55,360.2,29.7,5,2,0
2022-08-22,V001,7.29,3.87,272.7,28.0,6,7,0
2022-08-22,V002,7.28,4.22,282.0,31.7,5,5,0
2022-08-22,V003,7.2,4.83,438.2,28.4,5,3,0
2022-08-23,V001,7.36,3.84,398.9,29.3,2,4,0
2022-08-23,V002,7.19,3.56,294.8,25.3,6,1,0
2022-08-23,V003,7.21,5.79,407.5,28.3,1,3,0
2022-08-24,V001,7.13,4.7,251.5,27.6,8,7,0
2022-08-24,V002,7.1,5.63,323.7,27.1,5,6,1
2022-08-24,V003,7.2,5.11,383.0,28.7,2,9,1
2022-08-25,V001,7.3,6.02,332.0,27.7,4,3,0
2022-08-25,V002,7.14,2.46,391.2,27.0,3,7,0
2022-08-25,V003,7.35,3.9,395.3,28.5,4,4,0
2022-08-26,V001,7.04,4.5,422.0,26.2,5,7,0
2022-08-26,V002,6.92,3.15,413.9,30.4,3,10,0
2022-08-26,V003,7.14,6.09,367.4,28.0,6,7,1
2022-08-27,V001,7.36,4.01,363.0,24.3,4,2,0
2022-08-27,V002,7.36,4.17,300.2,26.9,4,11,0
2022-08-27,V003,7.35,6.03,290.6,25.6,6,5,1
2022-08-28,V001,7.21,4.34,325.4,27.7,6,6,0
2022-08-28,V002,7.45,4.27,292.0,29.7,1,7,0
2022-08-28,V003,7.37,4.3,329.9,27.2,5,6,0
2022-08-29,V001,7.35,4.34,345.3,32.2,1,8,0
2022-08-29,V002,7.18,4.48,359.2,22.7,1,8,0
2022-08-29,V003,7.05,4.97,304.6,29.9,4,4,0
2022-08-30,V001,7.32,4.05,311.1,26.1,2,12,0
2022-08-30,V002,7.13,3.94,320.5,27.2,3,5,0
2022-08-30,V003,7.43,4.29,316.2,28.5,8,5,0
2022-08-31,V001,7.38,5.5,247.4,28.9,3,7,1
2022-08-31,V002,7.3,3.35,422.4,27.7,2,5,0
2022-08-31,V003,7.07,5.62,353.9,30.1,1,6,0
2022-09-01,V001,7.26,3.77,329.3,29.9,1,9,0
2022-09-01,V002,7.14,5.5,317.0,26.7,6,5,1
2022-09-01,V003,7.05,4.46,281.9,27.4,4,4,0
2022-09-02,V001,7.28,4.75,279.4,29.7,2,9,0
2022-09-02,V002,7.21,4.58,305.7,29.4,1,7,0
2022-09-02,V003,7.01,3.97,292.6,23.6,3,2,0
2022-09-03,V001,7.17,5.11,373.7,24.0,2,9,1
2022-09-03,V002,6.93,3.18,317.5,24.6,2,7,0
2022-09-03,V003,7.22,4.97,338.9,29.9,4,6,0
2022-09-04,V001,6.98,3.58,376.9,30.3,1,5,0
2022-09-04,V002,6.98,3.48,322.0,26.7,5,6,0
2022-09-04,V003,7.51,4.14,384.4,30.5,3,6,0
2022-09-05,V001,7.25,5.19,393.3,27.3,2,10,1
2022-09-05,V002,7.15,3.73,324.4,26.9,6,5,0
2022-09-05,V003,7.22,4.04,360.6,27.6,4,4,0
2022-09-06,V001,7.17,3.76,454.4,28.6,2,8,0
2022-09-06,V002,7.45,3.73,372.6,27.1,4,5,0
2022-09-06,V003,7.03,4.47,331.0,28.6,9,2,0
2022-09-07,V001,6.92,3.77,378.9,25.4,3,6,0
2022-09-07,V002,7.2,4.03,333.1,29.4,3,7,0
2022-09-07,V003,7.42,5.74,358.8,29.3,3,10,1
2022-09-08,V001,7.51,5.08,329.3,29.7,4,5,1
2022-09-08,V002,7.11,4.03,397.5,27.8,3,12,0
2022-09-08,V003,7.09,4.26,319.2,29.2,1,7,0
2022-09-09,V001,6.97,4.86,312.2,29.5,5,4,0
2022-09-09,V002,7.03,4.5,296.1,27.3,6,4,0
2022-09-09,V003,7.21,5.11,254.4,28.1,2,4,0
2022-09-10,V001,7.16,3.5,415.3,28.6,2,6,0
2022-09-10,V002,7.18,3.79,352.4,26.9,6,4,0
2022-09-10,V003,6.98,3.64,329.1,32.1,3,1,0
2022-09-11,V001,7.29,4.7,427.1,28.1,3,3,0
2022-09-11,V002,7.08,6.1,356.1,27.7,3,6,1
2022-09-11,V003,7.43,3.46,434.0,30.2,4,11,0
2022-09-12,V001,7.28,5.85,325.9,24.7,3,5,0
2022-09-12,V002,6.8,3.36,327.2,28.5,6,9,0
2022-09-12,V003,7.25,4.57,404.1,27.2,3,6,0
2022-09-13,V001,7.09,3.61,332.1,23.8,3,7,0
2022-09-13,V002,7.36,4.25,312.9,29.5,0,5,0
2022-09-13,V003,6.87,4.78,310.1,29.3,3,4,0
2022-09-14,V001,7.26,5.71,304.6,26.4,4,10,1
2022-09-14,V002,7.26,3.18,314.1,25.8,7,14,0
2022-09-14,V003,7.46,4.66,322.4,28.3,9,7,0
2022-09-15,V001,7.46,5.2,353.6,25.9,0,9,1
2022-09-15,V002,6.85,4.33,290.3,28.6,3,9,0
2022-09-15,V003,7.2,5.1,367.8,28.6,2,3,0
2022-09-16,V001,7.49,3.47,351.2,26.1,3,6,0
2022-09-16,V002,7.27,3.67,374.0,25.9,4,8,0
2022-09-16,V003,7.58,3.67,340.4,28.0,4,4,0
2022-09-17,V001,7.31,4.16,334.3,27.7,9,3,0
2022-09-17,V002,7.02,4.11,394.6,27.0,3,2,0
2022-09-17,V003,7.03,4.48,360.7,22.5,4,4,0
2022-09-18,V001,6.96,6.1,383.3,29.6,4,9,1
2022-09-18,V002,7.17,3.69,290.8,29.9,3,9,0
2022-09-18,V003,7.23,4.56,379.8,24.7,1,7,0
2022-09-19,V001,7.33,5.89,396.7,27.1,0,3,0
2022-09-19,V002,6.82,5.3,334.7,26.9,7,3,1
2022-09-19,V003,6.92,4.58,344.5,26.7,4,3,0
2022-09-20,V001,7.19,4.0,231.2,25.5,5,4,0
2022-09-20,V002,7.35,5.13,334.8,25.0,1,7,0
2022-09-20,V003,7.28,4.11,270.6,26.9,3,6,0
2022-09-21,V001,7.26,5.1,300.6,30.9,2,7,1
2022-09-21,V002,7.01,5.77,310.8,30.5,5,5,1
2022-09-21,V003,6.92,3.65,304.6,28.7,1,8,0
2022-09-22,V001,7.34,5.47,424.0,26.9,4,10,1
2022-09-22,V002,7.02,5.62,277.6,30.6,3,6,1
2022-09-22,V003,6.99,3.78,389.2,26.2,5,8,0
2022-09-23,V001,7.3,3.88,414.1,30.7,7,5,0
2022-09-23,V002,7.07,5.68,342.9,29.4,3,5,0
2022-09-23,V003,7.53,5.4,343.4,28.8,8,6,1
2022-09-24,V001,6.78,3.13,323.4,26.0,4,3,0
2022-09-24,V002,7.27,4.36,317.7,26.2,5,2,0
2022-09-24,V003,7.31,2.94,357.8,24.7,6,9,0
2022-09-25,V001,7.29,3.92,341.1,25.5,4,3,0
2022-09-25,V002,7.08,4.26,304.7,29.8,4,2,0
2022-09-25,V003,6.92,3.51,335.1,25.5,3,2,0
2022-09-26,V001,7.25,5.41,338.2,28.1,4,4,0
2022-09-26,V002,7.16,5.29,343.8,26.5,2,0,0
2022-09-26,V003,7.44,4.53,291.1,30.1,4,11,0
2022-09-27,V001,6.86,3.81,436.3,29.9,4,8,0
2022-09-27,V002,7.35,5.41,293.6,24.9,2,5,0
2022-09-27,V003,7.4,4.89,362.8,31.6,2,10,0
2022-09-28,V001,7.23,3.93,367.6,27.3,3,2,0
2022-09-28,V002,7.02,5.14,355.4,26.0,4,12,1
2022-09-28,V003,6.8,4.12,279.2,30.0,9,7,0
2022-09-29,V001,7.27,4.19,403.7,27.9,3,7,0
2022-09-29,V002,7.42,4.62,416.7,26.6,6,6,0
2022-09-29,V003,7.38,3.54,392.5,30.6,2,7,0
2022-09-30,V001,7.14,4.24,392.9,27.5,2,3,0
2022-09-30,V002,7.26,5.78,389.5,26.7,2,12,1
2022-09-30,V003,7.02,3.74,373.9,30.6,4,11,0
2022-10-01,V001,7.09,3.76,490.6,22.8,2,0,0
2022-10-01,V002,7.44,2.57,410.2,23.4,3,4,0
2022-10-01,V003,7.32,3.72,291.5,23.7,0,1,0
2022-10-02,V001,7.14,3.61,404.9,21.9,1,3,0
2022-10-02,V002,7.29,3.22,359.7,26.0,2,3,0
2022-10-02,V003,6.81,2.29,453.4,23.1,0,1,0
2022-10-03,V001,7.38,1.36,257.6,23.7,1,1,0
2022-10-03,V002,7.27,2.18,289.4,19.9,3,2,0
2022-10-03,V003,7.17,1.62,257.4,22.6,4,0,0
2022-10-04,V001,7.31,3.48,324.3,24.2,1,1,0
2022-10-04,V002,6.99,1.93,328.6,26.2,1,0,0
2022-10-04,V003,6.93,1.92,369.5,20.6,1,4,0
2022-10-05,V001,7.19,1.94,413.4,22.0,0,4,0
2022-10-05,V002,6.95,2.53,322.3,20.0,0,2,0
2022-10-05,V003,7.18,1.63,360.8,26.4,2,5,0
2022-10-06,V001,7.23,2.82,327.3,22.3,4,4,0
2022-10-06,V002,7.36,0.96,282.4,19.6,1,2,0
2022-10-06,V003,7.01,2.09,342.7,23.4,2,2,0
2022-10-07,V001,6.97,2.75,355.1,23.6,2,5,0
2022-10-07,V002,7.27,3.36,363.8,18.9,6,4,0
2022-10-07,V003,7.15,2.0,353.5,24.9,2,2,0
2022-10-08,V001,7.52,2.56,435.1,22.9,0,2,0
2022-10-08,V002,7.31,3.23,376.5,20.7,2,0,0
2022-10-08,V003,7.48,2.77,354.7,23.4,1,5,0
2022-10-09,V001,7.25,1.05,339.4,22.9,1,4,0
2022-10-09,V002,7.38,3.36,387.6,23.1,3,2,0
2022-10-09,V003,6.96,2.55,413.2,19.6,3,5,0
2022-10-10,V001,7.14,1.0,307.8,19.7,1,0,0
2022-10-10,V002,7.23,1.41,315.4,25.1,2,2,0
2022-10-10,V003,7.31,3.26,331.1,23.0,4,5,0
2022-10-11,V001,6.95,1.68,312.2,22.7,2,4,0
2022-10-11,V002,7.26,2.21,442.0,22.4,1,1,0
2022-10-11,V003,6.77,2.09,358.3,20.6,1,2,0
2022-10-12,V001,7.12,1.25,458.4,17.1,1,1,0
2022-10-12,V002,7.02,3.35,309.5,19.8,3,2,0
2022-10-12,V003,7.22,2.96,431.2,22.0,4,5,0
2022-10-13,V001,6.95,2.87,302.9,22.8,0,3,0
2022-10-13,V002,6.99,2.07,404.0,20.6,2,4,0
2022-10-13,V003,7.18,3.73,297.0,22.5,2,3,0
2022-10-14,V001,7.07,0.97,355.5,23.8,0,3,0
2022-10-14,V002,7.43,1.96,334.7,17.0,3,4,0
2022-10-14,V003,7.26,2.81,447.7,21.5,4,3,0
2022-10-15,V001,7.23,3.05,430.7,23.0,1,1,0
2022-10-15,V002,7.81,2.23,254.3,21.7,5,2,0
2022-10-15,V003,6.9,3.15,386.5,18.5,6,1,0
2022-10-16,V001,7.21,3.83,408.3,19.7,5,4,0
2022-10-16,V002,7.2,1.97,326.0,22.2,1,3,0
2022-10-16,V003,6.77,1.84,399.3,23.5,2,4,0
2022-10-17,V001,7.09,2.2,353.5,21.3,3,3,0
2022-10-17,V002,7.14,4.13,358.9,20.1,3,5,0
2022-10-17,V003,7.24,1.35,364.5,21.8,2,2,0
2022-10-18,V001,7.17,2.15,414.8,25.5,3,2,0
2022-10-18,V002,7.05,3.05,401.0,25.2,1,3,0
2022-10-18,V003,7.1,2.15,370.0,22.4,1,0,0
2022-10-19,V001,7.22,2.42,296.3,15.9,0,2,0
2022-10-19,V002,6.98,2.62,455.9,23.7,4,1,0
2022-10-19,V003,7.23,2.08,348.9,21.3,2,4,0
2022-10-20,V001,7.1,3.13,322.2,16.9,3,3,0
2022-10-20,V002,7.12,2.7,351.7,19.7,2,1,0
2022-10-20,V003,7.17,2.65,319.9,23.1,2,2,0
2022-10-21,V001,7.35,2.67,347.3,21.5,1,3,0
2022-10-21,V002,7.12,2.42,337.9,21.1,1,2,0
2022-10-21,V003,7.27,2.75,383.1,18.6,5,1,0
2022-10-22,V001,7.2,2.75,273.3,21.4,1,4,0
2022-10-22,V002,7.32,3.47,272.0,24.8,1,3,0
2022-10-22,V003,7.01,2.94,459.1,20.0,0,1,0
2022-10-23,V001,7.23,2.94,317.3,22.8,3,0,0
2022-10-23,V002,7.3,3.63,385.2,22.6,0,6,0
2022-10-23,V003,6.95,3.59,461.2,19.6,1,2,0
2022-10-24,V001,7.47,1.78,338.9,23.1,0,0,0
2022-10-24,V002,7.52,3.34,369.7,25.0,1,5,0
2022-10-24,V003,7.54,1.02,412.3,21.8,1,2,0
2022-10-25,V001,7.07,2.75,302.8,23.3,1,5,0
2022-10-25,V002,6.98,0.81,348.4,24.0,2,0,0
2022-10-25,V003,7.12,2.06,253.0,17.6,1,4,0
2022-10-26,V001,7.68,2.27,439.7,17.7,2,0,0
2022-10-26,V002,7.16,3.0,301.8,21.7,3,1,0
2022-10-26,V003,7.16,1.64,396.5,21.5,0,1,0
2022-10-27,V001,7.32,3.31,335.4,26.5,1,3,0
2022-10-27,V002,7.12,2.22,367.1,19.3,1,2,0
2022-10-27,V003,6.98,1.75,305.8,22.4,0,1,0
2022-10-28,V001,7.28,2.4,332.5,22.1,3,4,0
2022-10-28,V002,6.92,1.95,294.4,25.8,5,3,0
2022-10-28,V003,7.2,1.53,363.0,21.6,4,3,0
2022-10-29,V001,7.15,2.98,378.9,21.9,1,3,0
2022-10-29,V002,7.22,2.53,329.4,23.9,2,2,0
2022-10-29,V003,7.2,1.56,279.6,25.7,2,1,0
2022-10-30,V001,7.03,3.22,342.2,23.7,0,2,0
2022-10-30,V002,6.79,3.58,326.8,18.9,1,1,0
2022-10-30,V003,7.66,2.17,293.7,25.6,1,3,0
2022-10-31,V001,7.21,2.32,335.2,20.1,2,3,0
2022-10-31,V002,7.34,3.44,343.6,20.5,2,2,0
2022-10-31,V003,7.36,2.36,272.0,20.8,0,1,0
2022-11-01,V001,7.06,3.38,390.1,22.5,2,3,0
2022-11-01,V002,7.12,1.48,402.0,22.8,5,2,0
2022-11-01,V003,7.48,2.95,350.7,23.1,2,1,0
2022-11-02,V001,7.13,3.99,314.8,23.3,2,2,0
2022-11-02,V002,6.75,3.02,252.8,19.4,1,2,0
2022-11-02,V003,7.28,0.96,327.7,21.8,2,5,0
2022-11-03,V001,7.45,1.94,338.1,21.1,1,6,0
2022-11-03,V002,7.12,3.07,331.4,26.9,2,2,0
2022-11-03,V003,7.01,2.62,349.9,21.9,3,1,0
2022-11-04,V001,7.54,2.33,356.7,21.6,3,0,0
2022-11-04,V002,7.48,3.77,365.7,22.0,0,5,0
2022-11-04,V003,7.27,2.17,383.8,27.0,2,1,0
2022-11-05,V001,6.93,3.13,401.2,20.2,5,0,0
2022-11-05,V002,7.02,3.43,276.2,18.4,1,3,0
2022-11-05,V003,6.98,2.45,404.3,20.5,3,1,0
2022-11-06,V001,7.14,2.18,452.8,23.1,3,1,0
2022-11-06,V002,7.39,2.82,411.6,21.8,2,4,0
2022-11-06,V003,7.34,1.97,250.3,22.6,3,2,0
2022-11-07,V001,7.05,3.32,382.4,17.9,1,8,0
2022-11-07,V002,7.55,3.77,325.8,23.2,4,5,0
2022-11-07,V003,7.09,2.25,477.0,19.1,0,3,0
2022-11-08,V001,7.36,3.79,380.2,24.1,4,2,0
2022-11-08,V002,7.11,1.49,276.1,23.2,2,3,0
2022-11-08,V003,7.3,3.14,345.8,21.2,3,6,0
2022-11-09,V001,7.16,2.38,282.9,21.8,3,3,0
2022-11-09,V002,7.26,2.28,341.8,19.9,2,2,0
2022-11-09,V003,7.35,2.08,338.9,19.2,3,1,0
2022-11-10,V001,7.28,1.25,459.0,21.3,3,3,0
2022-11-10,V002,7.14,2.09,343.2,20.2,1,2,0
2022-11-10,V003,7.31,1.84,266.4,24.0,0,3,0
2022-11-11,V001,7.51,1.12,342.7,22.0,2,1,0
2022-11-11,V002,7.07,2.53,425.6,24.4,0,4,0
2022-11-11,V003,6.71,1.12,371.1,21.2,0,1,0
2022-11-12,V001,6.83,1.51,340.7,26.5,4,2,0
2022-11-12,V002,7.51,2.44,335.7,24.7,3,3,0
2022-11-12,V003,7.01,2.28,366.0,18.0,1,2,0
2022-11-13,V001,7.33,3.34,366.7,23.9,2,4,0
2022-11-13,V002,7.51,2.67,311.6,24.5,0,5,0
2022-11-13,V003,7.45,3.11,387.9,17.6,4,2,0
2022-11-14,V001,7.45,0.95,352.6,17.4,1,8,0
2022-11-14,V002,7.17,1.08,441.7,23.1,2,5,0
2022-11-14,V003,7.18,2.91,448.1,22.2,1,2,0
2022-11-15,V001,7.15,1.44,284.2,23.5,2,1,0
2022-11-15,V002,7.36,2.49,381.5,24.0,4,5,0
2022-11-15,V003,6.97,3.06,390.9,22.7,1,3,0
2022-11-16,V001,7.17,2.9,375.8,20.0,1,1,0
2022-11-16,V002,7.06,2.97,321.3,21.9,1,3,0
2022-11-16,V003,7.21,1.77,405.5,24.4,2,2,0
2022-11-17,V001,7.11,3.17,334.0,21.8,2,1,0
2022-11-17,V002,7.18,3.39,282.2,23.7,4,3,0
2022-11-17,V003,7.11,3.07,267.2,23.2,2,4,0
2022-11-18,V001,6.91,2.64,384.0,22.8,2,4,0
2022-11-18,V002,6.92,2.42,268.6,19.7,5,1,0
2022-11-18,V003,6.92,2.71,351.1,22.3,1,2,0
2022-11-19,V001,6.88,1.98,353.9,22.2,0,2,0
2022-11-19,V002,6.9,1.7,302.6,19.5,2,5,0
2022-11-19,V003,7.26,2.28,355.0,18.9,3,7,0
2022-11-20,V001,7.07,3.27,352.8,21.4,1,2,0
2022-11-20,V002,7.03,3.56,378.1,18.5,1,2,0
2022-11-20,V003,7.03,2.13,340.0,20.0,2,1,0
2022-11-21,V001,6.83,3.62,356.2,24.0,3,4,0
2022-11-21,V002,7.46,2.36,336.9,21.4,3,3,0
2022-11-21,V003,7.33,1.94,363.5,20.9,0,4,0
2022-11-22,V001,7.15,1.43,394.4,24.4,2,1,0
2022-11-22,V002,7.07,0.99,397.6,22.5,3,6,0
2022-11-22,V003,7.13,2.93,331.6,20.7,1,2,0
2022-11-23,V001,7.5,3.15,435.0,19.6,1,6,0
2022-11-23,V002,7.22,2.13,378.7,23.9,2,4,0
2022-11-23,V003,7.01,1.34,347.9,22.0,2,0,0
2022-11-24,V001,6.98,2.17,331.5,24.2,0,3,0
2022-11-24,V002,7.2,0.76,378.8,25.4,0,5,0
2022-11-24,V003,7.38,1.12,291.1,23.4,5,2,0
2022-11-25,V001,7.11,1.67,374.9,24.8,3,6,0
2022-11-25,V002,7.3,2.35,370.0,21.6,0,3,0
2022-11-25,V003,7.28,3.65,427.1,24.8,1,2,0
2022-11-26,V001,7.26,2.18,358.3,20.3,0,1,0
2022-11-26,V002,6.78,2.08,336.4,20.1,1,2,0
2022-11-26,V003,7.44,3.59,329.8,22.2,2,3,0
2022-11-27,V001,7.09,1.51,324.4,23.7,1,1,0
2022-11-27,V002,7.36,4.4,410.1,23.9,0,5,0
2022-11-27,V003,7.36,1.43,402.6,19.8,3,5,0
2022-11-28,V001,7.25,2.05,324.6,22.6,2,4,0
2022-11-28,V002,7.14,3.07,293.7,21.7,5,4,0
2022-11-28,V003,6.96,1.85,338.3,20.0,0,6,0
2022-11-29,V001,7.22,1.79,247.2,21.8,0,4,0
2022-11-29,V002,7.31,3.89,417.5,23.1,1,2,0
2022-11-29,V003,7.09,4.06,317.8,23.9,3,1,0
2022-11-30,V001,6.85,3.98,367.1,19.5,1,3,0
2022-11-30,V002,6.91,2.92,385.3,16.9,0,1,0
2022-11-30,V003,6.8,1.87,372.9,22.9,0,4,0
2022-12-01,V001,7.32,3.33,342.5,24.2,1,3,0
2022-12-01,V002,7.42,2.57,272.8,19.6,2,3,0
2022-12-01,V003,7.44,2.26,293.6,20.9,4,3,0
2022-12-02,V001,7.21,2.18,363.8,21.8,3,6,0
2022-12-02,V002,7.11,3.35,390.8,20.2,0,4,0
2022-12-02,V003,7.13,1.84,380.2,22.1,2,3,0
2022-12-03,V001,7.4,2.49,339.0,23.0,2,1,0
2022-12-03,V002,7.18,3.08,359.8,24.9,0,2,0
2022-12-03,V003,7.36,2.56,364.1,25.0,4,1,0
2022-12-04,V001,6.82,2.37,333.2,23.9,4,3,0
2022-12-04,V002,7.68,2.0,360.7,21.6,1,3,0
2022-12-04,V003,6.98,2.8,388.4,26.1,2,4,0
2022-12-05,V001,7.15,1.52,397.5,23.4,2,2,0
2022-12-05,V002,7.11,2.93,404.8,23.4,4,1,0
2022-12-05,V003,7.38,2.8,347.6,22.6,4,4,0
2022-12-06,V001,7.2,2.68,334.5,24.0,3,4,0
2022-12-06,V002,7.73,4.59,420.0,22.9,4,0,0
2022-12-06,V003,6.95,2.23,282.5,21.7,1,2,0
2022-12-07,V001,7.46,2.02,208.8,24.1,1,3,0
2022-12-07,V002,7.29,2.82,328.8,20.7,1,2,0
2022-12-07,V003,7.28,3.66,336.5,20.5,1,2,0
2022-12-08,V001,7.24,0.93,318.8,21.3,3,1,0
2022-12-08,V002,7.05,2.65,328.0,22.1,2,0,0
2022-12-08,V003,7.17,1.96,328.7,19.3,2,2,0
2022-12-09,V001,6.92,1.94,354.8,20.9,0,3,0
2022-12-09,V002,7.03,0.73,441.5,21.3,3,4,0
2022-12-09,V003,6.92,1.77,279.7,22.8,0,1,0
2022-12-10,V001,7.31,1.97,288.1,19.8,2,5,0
2022-12-10,V002,7.44,1.39,377.6,21.7,3,4,0
2022-12-10,V003,7.18,1.93,418.7,18.7,3,1,0
2022-12-11,V001,7.15,2.5,361.8,24.2,3,1,0
2022-12-11,V002,7.18,2.8,399.8,22.8,0,6,0
2022-12-11,V003,7.54,2.48,289.1,22.2,0,1,0
2022-12-12,V001,7.01,2.47,327.2,18.3,3,3,0
2022-12-12,V002,7.69,1.52,317.4,21.0,2,3,0
2022-12-12,V003,7.19,1.75,334.1,19.5,1,2,0
2022-12-13,V001,7.07,1.4,358.2,20.0,2,2,0
2022-12-13,V002,7.34,2.87,373.8,20.7,1,3,0
2022-12-13,V003,7.59,2.95,372.4,25.4,1,0,0
2022-12-14,V001,7.04,2.12,289.2,20.3,1,0,0
2022-12-14,V002,6.94,1.94,351.9,19.7,3,3,0
2022-12-14,V003,6.93,2.5,280.2,23.6,0,0,0
2022-12-15,V001,7.21,2.64,349.1,18.1,1,4,0
2022-12-15,V002,7.09,1.95,383.5,24.3,1,4,0
2022-12-15,V003,6.76,2.05,400.6,25.4,2,7,0
2022-12-16,V001,7.36,2.35,417.4,24.1,1,3,0
2022-12-16,V002,6.82,3.43,318.3,17.6,1,2,0
2022-12-16,V003,7.27,2.72,273.3,20.1,5,2,0
2022-12-17,V001,7.42,2.56,451.8,21.4,0,1,0
2022-12-17,V002,7.18,3.27,385.0,22.3,0,2,0
2022-12-17,V003,7.31,2.75,367.5,24.9,3,1,0
2022-12-18,V001,7.42,3.12,364.5,20.7,1,2,0
2022-12-18,V002,7.54,1.22,447.9,19.3,3,3,0
2022-12-18,V003,7.18,2.0,379.7,24.2,1,2,0
2022-12-19,V001,7.26,2.77,369.2,24.1,1,1,0
2022-12-19,V002,7.04,2.65,305.7,21.8,2,2,0
2022-12-19,V003,7.35,3.25,295.6,27.0,1,6,0
2022-12-20,V001,7.05,1.23,367.6,23.0,2,5,0
2022-12-20,V002,6.96,2.95,260.7,23.3,4,6,0
2022-12-20,V003,7.37,3.48,319.5,21.6,1,3,0
2022-12-21,V001,6.81,1.27,376.4,19.9,1,2,0
2022-12-21,V002,7.14,4.26,371.6,19.8,2,6,0
2022-12-21,V003,7.28,1.98,371.2,23.1,1,2,0
2022-12-22,V001,7.25,2.42,310.3,21.7,0,3,0
2022-12-22,V002,7.19,2.68,330.7,19.8,0,5,0
2022-12-22,V003,7.05,2.51,361.1,20.7,1,3,0
2022-12-23,V001,7.42,2.52,355.0,21.7,3,5,0
2022-12-23,V002,6.95,2.83,428.3,20.8,1,2,0
2022-12-23,V003,7.35,2.39,364.6,20.7,3,2,0
2022-12-24,V001,7.49,2.7,439.1,24.1,2,1,0
2022-12-24,V002,7.02,1.28,383.8,19.0,1,7,0
2022-12-24,V003,7.28,2.09,329.6,25.8,4,4,0
2022-12-25,V001,7.27,2.37,386.3,21.8,2,3,0
2022-12-25,V002,7.3,1.1,364.7,25.9,7,2,0
2022-12-25,V003,6.83,3.06,336.2,21.9,2,3,0
2022-12-26,V001,7.33,2.31,393.4,20.3,0,1,0
2022-12-26,V002,7.33,2.44,281.0,23.0,2,6,0
